Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K22067,0.00771062543361498,0.534347516358734,0.00775671161532655,0.131623857146577,5.3761603328148,1.15013989267053,1.86468293972008,2.05027737387856,3.15917962800185,3.80806374648211
K22081,5.34339079914792,3.69430639825771,7.59294937663853,1.42485969752693,5.24865772707273,4.90652991876936,3.28552180414423,4.20241908029452,3.58772467652595,2.43453768294581
K22082,4.48447950000834,4.59748862613313,6.93695893170164,1.24157273253185,5.02347530286216,5.68325558983729,3.06851070950266,3.85515652803404,3.42251641605299,1.77389252956451
K22083,5.67177172591733,6.79963393917032,9.4950885054848,2.12556695952253,9.32978961810888,7.9962773412993,5.23633931744289,9.49618962452162,8.56714851799393,3.74888330481291
K22084,0.28287259664091,2.32707617691345,0.468497062173881,0.622797566665858,0.999644300095411,1.13445173155364,1.82000035659831,0.467146721011171,0.575648145146082,2.09856351242751
K22085,0.0297666005111648,0.969885413474582,0,0.286236687802475,0.674925736031965,0.319007508632718,1.49329916864318,0.328016620708738,0.220956628770116,1.85899562305756
K22086,0.604437241584677,4.10013259406111,0.744299804490114,1.07796034496756,4.21949071094241,4.93330046246496,5.33663028770152,2.15258502444957,3.117788350115,5.58191241731494
K22104,0.0124268332231076,0.0431947274675487,NA,NA,0,0.276361465317894,NA,NA,0.0667367569980841,0
K22105,0.683224661051166,1.85323503859939,0.37015385067243,0.612126665632945,4.84150585772394,0.49490910290904,0.746979852056246,2.12219098698914,1.04084408578505,0.853143552884087
K22107,0.0130608553263274,0.920499260635929,0,0.540227377123842,0.327080515183958,1.61260670131138,0.659538704408598,1.89598785407891,0.360993126470345,2.00160728872831
K22108,0.0423533831724515,1.04737645974083,0.0534500022759493,0.465775106817469,0.114461220574965,1.09828016112167,0.231342305443071,1.04903929096893,0.0533894055984672,1.66635976672343
K22112,0.134733033892641,0.644098022614245,1.52235671650277,0.102848088978051,0.165758315999002,0.867323222579887,0.132242225295198,0.22228818649155,0.0416697799792915,1.63176653614588
K22116,0.207030795227155,0.149258684074962,0.500262514173791,0.0275868571998418,0.0772058490450948,0.170848058603166,0,0.0675097455270633,0.179030342126597,0.368000668837526
K22129,1.90723626395605,0.857430123201538,3.79312136720103,0.486684541049858,1.64474121765243,2.36818452257204,2.58763717207541,1.13237279512071,4.3726141369034,3.8311385588382
K22130,2.89334484093808,4.04545919047267,2.37240938840666,2.98716659303521,17.6752526286245,19.7161452113435,26.7797558649563,13.1373053841927,26.6815191132848,29.6737413717712
K22131,5.49445306456328,10.2646229572311,4.88064861035587,4.68154948088343,19.3645681726947,21.2963112063691,24.3650339840271,18.3321448517538,30.4443818931346,35.8279074669372
K22132,11.9784116771728,23.949985999609,12.4556857725598,12.1972346056819,60.8877014445171,64.6697201955071,75.8634659041198,51.4952437710726,113.008347362607,88.3918585695032
K22136,8.3073309875555,25.3082483466709,13.7523199370084,10.8028894208783,19.2802946097225,33.7151170606712,46.9359695551244,22.1792357575841,35.6994735374725,50.6855012326809
K22185,4.14720574914848,2.25777559419384,5.35295978496259,1.87390345956646,8.23751135008216,5.09915180123682,6.61858824492444,5.34271714315601,6.6370358944742,8.64042752770786
K22186,6.12357093586153,17.4197789752087,4.98526612338637,5.5082545570787,25.702662985309,30.6744193002964,29.2640574158157,34.9908439134426,36.7878003186337,38.5457937768925
K22187,8.38764029867941,15.7456790527588,8.96518249575322,6.18847404176151,23.9177158675158,36.1611701258889,35.7405728492171,22.6644858263822,24.0490573517097,31.2215773495035
K22205,78.2873946765219,92.442323494632,34.3776230433721,119.168280008479,30.095406630384,50.3379805353136,44.7399014042812,44.5240268311343,23.4940220466114,78.4486616946873
K22209,4.73472130185175,1.69855309664306,6.05696049303428,3.41576306649995,6.73186929070813,5.07234168738316,4.70377176985959,3.42927465390809,8.36427312574686,11.3533232570084
K22213,0,0.10942664291779,NA,NA,2.7592044484237,3.82665953469548,0.427644734763743,0.904166778752361,4.0844484807475,1.62488928185125
K22214,0.0629490404252502,0.0218806078483157,NA,NA,0.0539137891011105,0,NA,NA,NA,NA
K22215,0.866979385984931,0.301961159287937,1.39522143264833,0.420055521156736,0.772581265998576,0.188304279037691,0.5832406930276,0.0099279037539799,0,0
K22216,0,0.0404459720832502,NA,NA,0.76356040990121,0.247470431408323,0.797063793360446,0.0264628793442321,NA,NA
K22217,0,0.0406306568872833,NA,NA,NA,NA,NA,NA,0,0.113503453627458
K22222,0.014854059006329,0.480914460369356,0,0.359880917514004,0.50462130924361,1.24460215412393,2.35585526334632,1.34540645922268,2.78212591828212,5.75732198740487
K22223,0.0781657295865702,0.0135849066539161,NA,NA,NA,NA,NA,NA,NA,NA
K22224,1.39336802901498,1.46127302310538,1.28521659023021,0.838106845025121,1.06844142015269,2.81728961316343,4.19495142028883,6.94252649034286,2.3779750351031,2.34744243262319
K22226,0.0330313244381958,0,NA,NA,NA,NA,NA,NA,NA,NA
K22227,0.141060388039717,0.00898799379627782,NA,NA,NA,NA,NA,NA,NA,NA
K22230,0.417831289584473,0,NA,NA,NA,NA,0.0985594857043981,0.23607216177812,0.174595238688283,0.204380305809704
K22252,1.72817537611544,0.749086415211731,1.66665238890476,0.136332310840667,3.72552251467782,1.07034273494199,4.34814003756391,1.05356399757197,4.18243383754075,4.24959949148353
K22268,0.124971232133453,0.168346987151472,NA,NA,0.0313175686690274,0.352225051852773,NA,NA,NA,NA
K22270,0.627443826322238,6.06976882142829,1.16011761855374,1.35533264199871,16.5911500882334,25.3059273782715,17.6724522754964,12.751749307333,17.6014695250594,21.1048960264021
K22278,7.54408234917284,7.38383955650087,5.63956874228816,6.62291987735953,13.0996716492081,30.084219906135,23.7020377225729,7.79931732462721,11.6507510627452,26.7503778822466
